reviewId:ID(Review),Rating,ReviewText,ReviewDate,ReviewID,labels:LABEL
1421,2.2,使用一周后出现故障，安装困难，售后服务也不好。,2025-12-17,1421,Review
102,4.3,使用了一个月，续航时间长，没有发现任何问题。,2025-12-16,102,Review
661,2.8,不推荐这款智能体重秤，做工一般，很失望。,2025-12-16,661,Review
814,2.9,电池寿命问题很严重，完全不值这个价格。,2025-12-15,814,Review
1084,4.9,体验下来，这款智能扫地机器人品质很好。让我惊喜的是特别适合夜间使用。整体体验不错。,2025-12-15,1084,Review
1416,4.4,这款智能空气净化器的语音识别功能很实用，音质出色。,2025-12-15,1416,Review
1992,4.2,这款产品的自动升级特别好用，在夜间使用时特别方便。,2025-12-15,1992,Review
19,1.3,对这款智能门锁非常不满意，功能单一，浪费钱。,2025-12-14,19,Review
1757,4.3,智能门铃的设计很人性化，画质清晰，值得推荐。,2025-12-14,1757,Review
69,5.0,这款智能空调质量很好，质量很好。总体来说很满意。,2025-12-13,69,Review
866,4.9,这款智能空气净化器质量很好，功能齐全。总体来说很满意。,2025-12-13,866,Review
1045,2.7,使用一周后出现故障，稳定性差，售后服务也不好。,2025-12-13,1045,Review
1090,4.3,非常满意这次购买，智能化程度高，送货也很快。,2025-12-13,1090,Review
1569,1.4,收到货后，这款智能空气净化器性价比极低。信号强度简直无法忍受。,2025-12-13,1569,Review
1678,2.8,这款产品有严重问题，兼容性差，已经申请退款。,2025-12-13,1678,Review
1858,2.9,体验下来，这款三星 智能音箱 Ultra不值这个价格。主要问题在于售后服务差。希望厂家能重视这些问题。,2025-12-13,1858,Review
713,4.0,这款产品的一键控制特别好用，在家庭聚会时特别方便。,2025-12-12,713,Review
1201,4.4,使用了一个月，性价比高，没有发现任何问题。,2025-12-12,1201,Review
1895,2.9,这款产品有严重问题，耗电量大，已经申请退款。,2025-12-12,1895,Review
685,4.8,收到货后，这款飞利浦 智能插座 Pro超出我的预期。然而一键控制是我最喜欢的部分。价格虽高，但物有所值。,2025-12-11,685,Review
777,1.5,不推荐这款智能插座，画质模糊，很失望。,2025-12-11,777,Review
1398,1.7,信号强度问题很严重，完全不值这个价格。,2025-12-11,1398,Review
1632,4.7,体验下来，这款智能门锁性价比很高。最让我失望的是在做饭时时表现尤为出色。和朋友推荐的一样好用。期待下一代产品能有所改进。,2025-12-11,1632,Review
1845,3.5,这款智能灯具一般，续航时间长，但是噪音控制有点问题。,2025-12-11,1845,Review
216,4.3,不得不说，这款智能门锁做工精细。遗憾的是智能联动设计很贴心。有点贵了，但质量确实好。,2025-12-10,216,Review
608,1.5,个人认为，这款松下 智能音箱 Standard质量太差。噪音控制简直无法忍受。唯一值得称赞的可能就是送货速度快。希望厂家能重视这些问题。,2025-12-10,608,Review
1975,2.0,使用后感觉，这款智能窗帘不推荐购买。在工作时时完全不能正常工作。唯一值得称赞的可能就是外观设计还不错。已经申请退款了。,2025-12-10,1975,Review
61,1.3,这款产品有严重问题，安装困难，已经申请退款。,2025-12-09,61,Review
1894,1.5,不推荐这款智能空气净化器，使用说明不清，很失望。,2025-12-09,1894,Review
73,4.3,这是我用过的最好的智能空气净化器之一，智能化程度高，性价比很高。,2025-12-08,73,Review
184,2.5,这款产品有严重问题，功能单一，已经申请退款。,2025-12-08,184,Review
196,2.6,使用一周后出现故障，使用说明不清，售后服务也不好。,2025-12-08,196,Review
765,3.6,在做饭时使用还不错，但在其他情况下表现一般。,2025-12-08,765,Review
1435,4.3,在工作时时使用效果很好，特别是快速启动功能。,2025-12-08,1435,Review
1659,4.7,在晚上睡前时使用效果很好，特别是智能联动功能。,2025-12-07,1659,Review
1681,3.5,作为一个经常使用此类产品的人，这款LG 智能灯具 Pro也没有特别失望。在晚上使用时，语音识别表现不错。此外缺点是耗电量大。不太推荐购买。,2025-12-07,1681,Review
1439,4.4,这款智能窗帘质量很好，外观漂亮。总体来说很满意。,2025-12-06,1439,Review
1487,3.4,总体来说还行，操作简单，就是安装困难。,2025-12-06,1487,Review
271,2.2,必须承认，这款小米 智能电饭煲 Max不推荐购买。使用不到一周就出现了损坏。这钱花得太冤枉了。,2025-12-05,271,Review
263,4.3,这款智能空气净化器质量很好，操作简单。总体来说很满意。,2025-12-04,263,Review
455,3.5,这款产品优缺点都有，安装方便，但画质模糊。,2025-12-04,455,Review
345,1.8,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-12-03,345,Review
723,2.4,这款产品有严重问题，续航时间短，已经申请退款。,2025-12-03,723,Review
1714,5.0,在晚上睡前时使用效果很好，特别是快速启动功能。,2025-12-03,1714,Review
1743,2.6,我发现，这款智能电饭煲完全不符合预期。使用不到一周就出现了问题。这钱花得太冤枉了。,2025-12-03,1743,Review
1259,1.6,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-12-02,1259,Review
122,1.7,试用了几天，这款海尔智慧家庭 智能灯具 Standard功能实现得很糟糕。使用不到一周就出现了故障。唯一值得称赞的可能就是价格便宜。,2025-12-01,122,Review
1593,2.2,散热问题问题很严重，完全不值这个价格。,2025-12-01,1593,Review
1637,2.1,必须承认，这款智能手环存在明显缺陷。使用不到一周就出现了故障。,2025-12-01,1637,Review
415,4.0,试用了几天，这款海尔智慧家庭 智能开关 Ultra做工精细。让我惊喜的是在看电影时时表现尤为出色。如果非要说缺点的话，说明书不够详细。总体来说还是很满意的。,2025-11-30,415,Review
54,2.9,噪音控制问题很严重，完全不值这个价格。,2025-11-29,54,Review
236,1.9,连接稳定性问题很严重，完全不值这个价格。,2025-11-29,236,Review
1481,4.5,这是我用过的最好的智能手环之一，稳定性好，性价比很高。,2025-11-29,1481,Review
1966,3.3,在做饭时使用还不错，但在其他情况下表现一般。,2025-11-29,1966,Review
35,4.0,作为第一次购买这类产品的新手，这款飞利浦 智能马桶 Ultra超出我的预期。值得一提的是一键控制是我最喜欢的部分。如果非要说缺点的话，说明书不够详细。可以考虑其他品牌的同类产品。,2025-11-28,35,Review
581,2.6,不得不说，这款美的 智能摄像头 Max存在明显缺陷。噪音控制简直无法忍受。唯一值得称赞的可能就是包装很精美。,2025-11-28,581,Review
789,1.0,对这款智能门铃非常不满意，安装困难，浪费钱。,2025-11-28,789,Review
1440,1.7,使用一周后出现故障，音质一般，售后服务也不好。,2025-11-28,1440,Review
1534,4.8,这款智能插座质量很好，画质清晰。总体来说很满意。,2025-11-28,1534,Review
301,1.6,使用一周后出现故障，操作复杂，售后服务也不好。,2025-11-27,301,Review
1640,3.7,这款产品优缺点都有，智能化程度高，但兼容性差。,2025-11-27,1640,Review
254,1.2,从我的使用体验来看，这款智能冰箱使用体验很差。噪音控制简直无法忍受。不推荐任何人购买。,2025-11-26,254,Review
1031,2.9,这款产品有严重问题，功能单一，已经申请退款。,2025-11-26,1031,Review
1052,2.6,这款产品有严重问题，耗电量大，已经申请退款。,2025-11-26,1052,Review
1791,3.1,这款智能灯具一般，功能齐全，但是电池寿命有点问题。,2025-11-26,1791,Review
179,1.1,电池寿命问题很严重，完全不值这个价格。,2025-11-25,179,Review
1271,1.6,对这款智能空调非常不满意，兼容性差，浪费钱。,2025-11-25,1271,Review
87,2.4,噪音控制问题很严重，完全不值这个价格。,2025-11-24,87,Review
642,3.3,老实讲，这款博世 智能洗衣机 Standard功能基本满足需求。在工作时时使用体验还不错。此外使用久了会发现一些小问题。这个价位能买到这样的产品已经很不错了。,2025-11-24,642,Review
682,2.9,不推荐这款智能音箱，兼容性差，很失望。,2025-11-24,682,Review
791,3.8,体验下来，这款智能电饭煲一般般。静音设计设计得比较合理。令人意外的是电池寿命有点问题。总体来说还是很满意的。,2025-11-24,791,Review
959,2.2,这款产品有严重问题，稳定性差，已经申请退款。,2025-11-24,959,Review
1248,4.1,这款产品的智能场景特别好用，在户外活动时特别方便。,2025-11-24,1248,Review
571,1.4,购买后，这款海尔智慧家庭 智能冰箱 Basic完全不符合预期。噪音控制简直无法忍受。,2025-11-23,571,Review
1068,3.4,使用后感觉，这款谷歌 智能手环 Mini总体来说还可以。在工作时时使用体验还不错。而且散热问题有点问题。这个价位能买到这样的产品已经很不错了。,2025-11-23,1068,Review
1585,4.7,智能马桶的设计很人性化，智能化程度高，值得推荐。,2025-11-23,1585,Review
1923,3.1,对比了市面上几款同类产品后，这款智能电饭煲功能基本满足需求。静音设计设计得比较合理。另外缺点是做工一般。这个价位能买到这样的产品已经很不错了。,2025-11-23,1923,Review
1182,4.7,收到货后，这款智能窗帘做工精细。然而定时功能是我最喜欢的部分。对得起这个价格。,2025-11-22,1182,Review
1339,3.5,在早晨起床使用还不错，但在其他情况下表现一般。,2025-11-22,1339,Review
1540,4.9,这款智能摄像头质量很好，续航时间长。总体来说很满意。,2025-11-22,1540,Review
599,3.6,总体来说还行，节能环保，就是操作复杂。,2025-11-21,599,Review
922,5.0,这款产品的多用户管理特别好用，在日常使用时特别方便。,2025-11-21,922,Review
950,1.7,使用一周后出现故障，兼容性差，售后服务也不好。,2025-11-21,950,Review
992,3.1,个人认为，这款西门子 智能灯具 Elite总体来说还可以。在工作日使用时，远程控制表现不错。更让我满意的是在夜间使用场景下表现一般。建议慎重考虑。,2025-11-21,992,Review
112,4.4,在晚上睡前时使用效果很好，特别是静音设计功能。,2025-11-20,112,Review
346,1.4,不推荐这款智能电饭煲，安装困难，很失望。,2025-11-20,346,Review
621,2.4,对这款智能电视非常不满意，稳定性差，浪费钱。,2025-11-20,621,Review
1836,1.7,使用一周后出现故障，画质模糊，售后服务也不好。,2025-11-20,1836,Review
1003,4.6,对比了市面上几款同类产品后，这款智能空调设计很人性化。让我惊喜的是在晚上睡前时表现尤为出色。性价比很高。,2025-11-19,1003,Review
293,4.9,我发现，这款智能电饭煲功能很强大。比实体店看到的品质更好。如果非要说缺点的话，可能就是使用说明不清。可以考虑其他品牌的同类产品。,2025-11-18,293,Review
873,2.1,说实话，这款智能冰箱使用体验很差。主要问题在于智能化程度低。,2025-11-18,873,Review
918,4.8,对比了市面上几款同类产品后，这款智能窗帘功能很强大。在同类产品中算是中等水平。如果非要说缺点的话，配件可以再多一些。有点贵了，但质量确实好。,2025-11-18,918,Review
1657,1.6,个人认为，这款松下 智能空气净化器 Lite不推荐购买。在晚上睡前时完全不能正常工作。已经申请退款了。,2025-11-18,1657,Review
1841,4.2,这是我用过的最好的智能体重秤之一，性价比高，性价比很高。,2025-11-18,1841,Review
1138,1.6,老实讲，这款LG 智能电饭煲 Basic性价比极低。使用不到一周就出现了异常。,2025-11-17,1138,Review
1426,2.8,不推荐这款智能门铃，操作复杂，很失望。,2025-11-17,1426,Review
106,2.8,这款产品有严重问题，耗电量大，已经申请退款。,2025-11-16,106,Review
822,1.0,不推荐这款智能灯具，兼容性差，很失望。,2025-11-16,822,Review
894,1.5,这款产品有严重问题，兼容性差，已经申请退款。,2025-11-16,894,Review
