ReviewID,ProductID,ProductName,CustomerID,CustomerName,Rating,ReviewText,ReviewDate,CategoryName
1225,31,西门子 智能音箱 Max,WJ836,天开网络有限公司互联网服务,2.3,电池寿命问题很严重，完全不值这个价格。,2026-01-31,智能音箱
65,92,松下 智能空气净化器 Lite,OD228,华成育卓科技有限公司物联网,3.7,这款产品优缺点都有，音质出色，但耗电量大。,2026-01-30,智能空气净化器
933,57,索尼 智能空调 Standard,XF175,新格林耐特网络有限公司科技公司,5.0,不得不说，这款智能空调很好用。此外高清画质设计很贴心。如果非要说缺点的话，可能就是稳定性差。值得购买。,2026-01-30,智能空调
12,20,谷歌 智能门铃 Lite,YR668,万迅电脑传媒有限公司大数据分析,2.4,不推荐这款智能门铃，画质模糊，很失望。,2026-01-29,智能门铃
309,47,亚马逊 智能音箱 Lite,ZI402,巨奥传媒有限公司科技公司,1.0,收到货后，这款亚马逊 智能音箱 Lite完全不符合预期。在做饭时时完全不能正常工作。,2026-01-29,智能音箱
576,57,索尼 智能空调 Standard,FG235,鸿睿思博网络有限公司科技公司,2.0,体验下来，这款智能空调功能实现得很糟糕。主要问题在于兼容性差。以后不会再考虑这个品牌的产品。,2026-01-29,智能空调
764,30,海尔智慧家庭 智能冰箱 Basic,RG624,联通时科信息有限公司物联网,1.4,使用一周后出现故障，续航时间短，售后服务也不好。,2026-01-29,智能冰箱
798,71,飞利浦 智能体重秤 Max,ZG482,东方峻景网络有限公司生物科技,4.9,在早晨起床时使用效果很好，特别是智能联动功能。,2026-01-29,智能体重秤
1389,18,小米 智能门锁 Standard,UH169,富罳网络有限公司互联网服务,1.3,对这款智能门锁非常不满意，画质模糊，浪费钱。,2026-01-28,智能门锁
165,94,华为 智能马桶 Max,CQ342,浙大万朋信息有限公司互联网服务,1.2,收到货后，这款华为 智能马桶 Max使用体验很差。在看电影时时完全不能正常工作。唯一值得称赞的可能就是售后服务态度好。这钱花得太冤枉了。,2026-01-26,智能马桶
1576,18,小米 智能门锁 Standard,EP042,创亿网络有限公司数字科技,2.6,不推荐这款智能门锁，稳定性差，很失望。,2026-01-26,智能门锁
544,73,苹果 智能音箱 Plus,JL382,中建创业网络有限公司信息技术,3.4,这款产品优缺点都有，画质清晰，但操作复杂。,2026-01-25,智能音箱
669,24,华为 智能摄像头 Standard,HB450,和泰信息有限公司人工智能,2.6,这款产品有严重问题，音质一般，已经申请退款。,2026-01-25,智能摄像头
939,71,飞利浦 智能体重秤 Max,GM998,华成育卓传媒有限公司智能科技,2.1,我发现，这款飞利浦 智能体重秤 Max不推荐购买。使用不到一周就出现了问题。已经申请退款了。,2026-01-25,智能体重秤
1146,57,索尼 智能空调 Standard,VG356,国讯信息有限公司金融科技,1.5,我觉得，这款智能空调质量太差。使用不到一周就出现了故障。唯一值得称赞的可能就是送货速度快。以后不会再考虑这个品牌的产品。,2026-01-25,智能空调
1016,57,索尼 智能空调 Standard,WA699,华远软件科技有限公司科技公司,1.9,对比了市面上几款同类产品后，这款智能空调有严重问题。散热问题简直无法忍受。已经申请退款了。,2026-01-23,智能空调
16,97,海尔智慧家庭 智能门铃 Ultra,SH357,毕博诚信息有限公司生物科技,3.4,总体来说还行，稳定性好，就是反应迟钝。,2026-01-22,智能门铃
312,94,华为 智能马桶 Max,NP027,和泰信息有限公司大数据分析,4.2,使用了一个月，续航时间长，没有发现任何问题。,2026-01-22,智能马桶
1009,93,松下 智能音箱 Standard,XC404,维旺明信息有限公司大数据分析,3.4,我发现，这款松下 智能音箱 Standard性价比一般。在早晨起床时使用体验还不错。尤其是在夜间使用场景下表现一般。这个价位能买到这样的产品已经很不错了。,2026-01-22,智能音箱
1134,44,亚马逊 智能加湿器 Lite,IZ670,创联世纪网络有限公司数字科技,2.8,这款产品有严重问题，智能化程度低，已经申请退款。,2026-01-22,智能加湿器
1431,40,亚马逊 智能门锁 Max,UX006,通际名联传媒有限公司云计算,3.7,这款产品优缺点都有，质量很好，但稳定性差。,2026-01-22,智能门锁
1766,43,华为 智能灯具 Max,NP027,和泰信息有限公司大数据分析,1.5,必须承认，这款智能灯具性价比极低。在晚上睡前时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2026-01-22,智能灯具
1829,15,博世 智能洗衣机 Elite,GM998,华成育卓传媒有限公司智能科技,1.7,这款产品有严重问题，智能化程度低，已经申请退款。,2026-01-21,智能洗衣机
255,52,美的 智能加湿器 Advanced,NZ037,昂歌信息科技有限公司生物科技,2.0,使用一周后出现故障，续航时间短，售后服务也不好。,2026-01-20,智能加湿器
306,11,飞利浦 智能净水器 Lite,XE484,易动力网络有限公司物联网,5.0,这款产品的多用户管理特别好用，在夜间使用时特别方便。,2026-01-20,智能净水器
1429,62,博世 智能窗帘 Standard,HB450,和泰信息有限公司人工智能,1.6,不推荐这款智能窗帘，耗电量大，很失望。,2026-01-20,智能窗帘
956,74,美的 智能门锁 Plus,GL585,商软冠联网络有限公司人工智能,3.6,在多次对比之后选择了这款，这款智能门锁也没有特别失望。在晚上睡前时使用体验还不错。让我惊喜的是缺点是做工一般。对得起这个价格。,2026-01-18,智能门锁
1652,5,西门子 智能空调 Lite,CP557,良诺信息有限公司信息技术,3.8,我发现，这款智能空调也没有特别失望。静音设计设计得比较合理。同时使用久了会发现一些小问题。性价比很高。,2026-01-18,智能空调
330,37,LG 智能电视 Elite,YR668,万迅电脑传媒有限公司大数据分析,4.4,这款产品的智能场景特别好用，在办公环境时特别方便。,2026-01-16,智能电视
1772,28,亚马逊 智能洗衣机 Standard,KU222,华远软件网络有限公司生物科技,2.5,不推荐这款智能洗衣机，稳定性差，很失望。,2026-01-16,智能洗衣机
1890,30,海尔智慧家庭 智能冰箱 Basic,SP499,诺依曼软件传媒有限公司网络安全,4.3,智能冰箱的设计很人性化，稳定性好，值得推荐。,2026-01-16,智能冰箱
136,4,飞利浦 智能电视 Elite,NX044,和泰科技有限公司智能科技,4.1,这款智能电视的远程控制功能很实用，性价比高。,2026-01-15,智能电视
355,48,小米 智能手环 Lite,OD228,华成育卓科技有限公司物联网,3.8,总体来说还行，性价比高，就是安装困难。,2026-01-15,智能手环
468,99,LG 智能扫地机器人 Advanced,BA641,黄石金承信息有限公司网络安全,4.7,这是我用过的最好的智能扫地机器人之一，智能化程度高，性价比很高。,2026-01-15,智能扫地机器人
1410,1,博世 智能洗衣机 Ultra,PW133,天益传媒有限公司区块链技术,4.8,在看电影时时使用效果很好，特别是智能联动功能。,2026-01-15,智能洗衣机
619,56,松下 智能体重秤 Plus,SG571,凌云信息有限公司区块链技术,2.7,使用一周后出现故障，耗电量大，售后服务也不好。,2026-01-13,智能体重秤
735,48,小米 智能手环 Lite,VG356,国讯信息有限公司金融科技,3.0,个人认为，这款小米 智能手环 Lite总体来说还可以。优点是节能环保。最重要的是在户外活动场景下表现一般。建议慎重考虑。,2026-01-13,智能手环
1509,8,小米 智能摄像头 Ultra,QV674,恒聪百汇科技有限公司互联网服务,4.4,这款智能摄像头质量很好，安装方便。总体来说很满意。,2026-01-13,智能摄像头
604,91,美的 智能冰箱 Basic,MW869,创联世纪网络有限公司智能科技,2.2,这款产品有严重问题，续航时间短，已经申请退款。,2026-01-12,智能冰箱
917,14,谷歌 智能加湿器 Pro,SG571,凌云信息有限公司区块链技术,3.7,总体来说还行，音质出色，就是兼容性差。,2026-01-12,智能加湿器
1609,53,LG 智能手环 Elite,JL382,中建创业网络有限公司信息技术,3.8,这款智能手环一般，外观漂亮，但是散热问题有点问题。,2026-01-12,智能手环
1057,56,松下 智能体重秤 Plus,ZI402,巨奥传媒有限公司科技公司,4.8,使用了一个月，性价比高，没有发现任何问题。,2026-01-11,智能体重秤
9,25,博世 智能扫地机器人 Advanced,OP489,迪摩网络有限公司移动应用开发,1.3,这款产品有严重问题，兼容性差，已经申请退款。,2026-01-10,智能扫地机器人
964,70,松下 智能电饭煲 Standard,SG571,凌云信息有限公司区块链技术,2.3,对这款智能电饭煲非常不满意，安装困难，浪费钱。,2026-01-10,智能电饭煲
1682,33,亚马逊 智能电视 Standard,BZ875,良诺信息有限公司金融科技,4.8,这款智能电视的远程控制功能很实用，性价比高。,2026-01-10,智能电视
329,78,华为 智能音箱 Lite,OD228,华成育卓科技有限公司物联网,4.2,收到货后，这款华为 智能音箱 Lite性价比很高。没有达到我的期望。性价比很高。,2026-01-09,智能音箱
347,13,苹果 智能空气净化器 Lite,CQ342,浙大万朋信息有限公司互联网服务,2.2,坦白讲，这款智能空气净化器存在明显缺陷。使用不到一周就出现了异常。这钱花得太冤枉了。,2026-01-09,智能空气净化器
718,78,华为 智能音箱 Lite,NZ037,昂歌信息科技有限公司生物科技,2.2,使用一周后出现故障，画质模糊，售后服务也不好。,2026-01-09,智能音箱
1597,95,索尼 智能灯具 Advanced,KM231,鸿睿思博网络有限公司人工智能,2.5,使用后感觉，这款索尼 智能灯具 Advanced功能实现得很糟糕。散热问题简直无法忍受。已经申请退款了。,2026-01-09,智能灯具
1670,17,海尔智慧家庭 智能电饭煲 Max,DZ282,良诺信息有限公司移动应用开发,4.0,非常满意这次购买，操作简单，送货也很快。,2026-01-09,智能电饭煲
639,73,苹果 智能音箱 Plus,CQ342,浙大万朋信息有限公司互联网服务,2.2,这款产品有严重问题，反应迟钝，已经申请退款。,2026-01-08,智能音箱
1401,40,亚马逊 智能门锁 Max,HD935,四通信息有限公司人工智能,3.1,这款智能门锁一般，性价比高，但是散热问题有点问题。,2026-01-08,智能门锁
234,81,三星 智能空调 Advanced,WA699,华远软件科技有限公司科技公司,2.7,对这款智能空调非常不满意，做工一般，浪费钱。,2026-01-07,智能空调
1019,69,博世 智能电饭煲 Ultra,XF063,同兴万点传媒有限公司移动应用开发,3.0,经过一段时间使用，这款博世 智能电饭煲 Ultra总体来说还可以。在家里使用时，自动调节表现不错。而且在夜间使用场景下表现一般。期待下一代产品能有所改进。,2026-01-07,智能电饭煲
1374,86,博世 智能洗衣机 Standard,WJ836,天开网络有限公司互联网服务,1.4,不推荐这款智能洗衣机，使用说明不清，很失望。,2026-01-07,智能洗衣机
1977,92,松下 智能空气净化器 Lite,RX839,七喜信息有限公司数字科技,1.2,我觉得，这款松下 智能空气净化器 Lite功能实现得很糟糕。在看电影时时完全不能正常工作。以后不会再考虑这个品牌的产品。,2026-01-07,智能空气净化器
239,60,华为 智能扫地机器人 Standard,BI779,商软冠联传媒有限公司物联网,2.4,对这款智能扫地机器人非常不满意，安装困难，浪费钱。,2026-01-06,智能扫地机器人
262,4,飞利浦 智能电视 Elite,CQ342,浙大万朋信息有限公司互联网服务,2.2,这款产品有严重问题，价格偏高，已经申请退款。,2026-01-05,智能电视
279,79,飞利浦 智能插座 Pro,CH892,信诚致远科技有限公司虚拟现实,1.5,对这款智能插座非常不满意，安装困难，浪费钱。,2026-01-05,智能插座
647,99,LG 智能扫地机器人 Advanced,SP499,诺依曼软件传媒有限公司网络安全,3.4,在看电影时使用还不错，但在其他情况下表现一般。,2026-01-05,智能扫地机器人
413,17,海尔智慧家庭 智能电饭煲 Max,RX839,七喜信息有限公司数字科技,1.3,对这款智能电饭煲非常不满意，兼容性差，浪费钱。,2026-01-04,智能电饭煲
1466,62,博世 智能窗帘 Standard,CE253,雨林木风计算机传媒有限公司数字科技,1.5,使用一周后出现故障，智能化程度低，售后服务也不好。,2026-01-04,智能窗帘
1267,9,博世 智能电饭煲 Ultra,JF161,鑫博腾飞网络有限公司科技公司,4.7,使用了一个月，智能化程度高，没有发现任何问题。,2026-01-03,智能电饭煲
1307,24,华为 智能摄像头 Standard,KU222,华远软件网络有限公司生物科技,4.6,在做饭时时使用效果很好，特别是静音设计功能。,2026-01-03,智能摄像头
1629,59,格力 智能空调 Plus,FH577,超艺信息有限公司云计算,3.6,智能空调的质量还可以，音质出色，不过使用说明不清。,2026-01-03,智能空调
1753,76,华为 智能马桶 Elite,ME937,和泰信息有限公司智能科技,1.6,使用一周后出现故障，续航时间短，售后服务也不好。,2026-01-03,智能马桶
